t,q
1671,0.11239888
1672,0.11246016
1673,0.11252144
1674,0.11258272
1675,0.112644
1676,0.11270528
1677,0.11276656
1678,0.11282784
1679,0.11288912
1680,0.1129504
1681,0.11301168
1682,0.11307296
1683,0.11313424
1684,0.11319552
1685,0.1132568
1686,0.11331808
1687,0.11337936
1688,0.11344064
1689,0.11350192
1690,0.1135632
1691,0.11362448
1692,0.11368576
1693,0.11374704
1694,0.11380832
1695,0.1138696
1696,0.11393088
1697,0.11399216
1698,0.11405344
1699,0.11411472
1700,0.114176
1701,0.11423728
1702,0.11429856
1703,0.11435984
1704,0.11442112
1705,0.1144824
1706,0.11454368
1707,0.11460496
1708,0.11466624
1709,0.11472752
1710,0.1147888
1711,0.11485008
1712,0.11491136
1713,0.11497264
1714,0.11503392
1715,0.1150952
1716,0.11515648
1717,0.11521776
1718,0.11527904
1719,0.11534032
1720,0.1154016
1721,0.11546288
1722,0.11552416
1723,0.11558544
1724,0.11564672
1725,0.115708
1726,0.11576928
1727,0.11583056
1728,0.11589184
1729,0.11595312
1730,0.1160144
1731,0.11607568
1732,0.11613696
1733,0.11619824
1734,0.11625952
1735,0.1163208
1736,0.11638208
1737,0.11644336
1738,0.11650464
1739,0.11656592
1740,0.1166272
1741,0.11668848
1742,0.11674976
1743,0.11681104
1744,0.11687232
1745,0.1169336
1746,0.11699488
1747,0.11705616
1748,0.11711744
1749,0.11717872
1750,0.11724
1751,0.11730128
1752,0.11736256
1753,0.11742384
1754,0.11748512
1755,0.1175464
1756,0.11760768
1757,0.11766896
1758,0.11773024
1759,0.11779152
1760,0.1178528
1761,0.11791408
1762,0.11797536
1763,0.11803664
1764,0.11809792
1765,0.1181592
1766,0.11822048
1767,0.11828176
1768,0.11834304
1769,0.11840432
1770,0.1184656
1771,0.11852688
1772,0.11858816
1773,0.11864944
1774,0.11871072
1775,0.118772
1776,0.11883328
1777,0.11889456
1778,0.11895584
1779,0.11901712
1780,0.1190784
1781,0.11913968
1782,0.11920096
1783,0.11926224
1784,0.11932352
1785,0.1193848
1786,0.11944608
1787,0.11950736
1788,0.11956864
1789,0.11962992
1790,0.1196912
1791,0.11975248
1792,0.11981376
1793,0.11987504
1794,0.11993632
1795,0.1199976
1796,0.12005888
1797,0.12012016
1798,0.12018144
1799,0.12024272
1800,0.120304
1801,0.1204876
1802,0.1206712
1803,0.1208548
1804,0.1210384
1805,0.121222
1806,0.1214056
1807,0.1215892
1808,0.1217728
1809,0.1219564
1810,0.12214
1811,0.1223236
1812,0.1225072
1813,0.1226908
1814,0.1228744
1815,0.123058
1816,0.1232416
1817,0.1234252
1818,0.1236088
1819,0.1237924
1820,0.123976
1821,0.1241596
1822,0.1243432
1823,0.1245268
1824,0.1247104
1825,0.124894
1826,0.1250776
1827,0.1252612
1828,0.1254448
1829,0.1256284
1830,0.125812
1831,0.1259956
1832,0.1261792
1833,0.1263628
1834,0.1265464
1835,0.12673
1836,0.1269136
1837,0.1270972
1838,0.1272808
1839,0.1274644
1840,0.127648
1841,0.1278316
1842,0.1280152
1843,0.1281988
1844,0.1283824
1845,0.128566
1846,0.1287496
1847,0.1289332
1848,0.1291168
1849,0.1293004
1850,0.129484
1851,0.1296676
1852,0.1298512
1853,0.1300348
1854,0.1302184
1855,0.130402
1856,0.1305856
1857,0.1307692
1858,0.1309528
1859,0.1311364
1860,0.13132
1861,0.1315036
1862,0.1316872
1863,0.1318708
1864,0.1320544
1865,0.132238
1866,0.1324216
1867,0.1326052
1868,0.1327888
1869,0.1329724
1870,0.133156
1871,0.1333396
1872,0.1335232
1873,0.1337068
1874,0.1338904
1875,0.134074
1876,0.1342576
1877,0.1344412
1878,0.1346248
1879,0.1348084
1880,0.134992
1881,0.1351756
1882,0.1353592
1883,0.1355428
1884,0.1357264
1885,0.13591
1886,0.1360936
1887,0.1362772
1888,0.1364608
1889,0.1366444
1890,0.136828
1891,0.1370116
1892,0.1371952
1893,0.1373788
1894,0.1375624
1895,0.137746
1896,0.1379296
1897,0.1381132
1898,0.1382968
1899,0.1384804
1900,0.138664
1901,0.1388476
1902,0.1390312
1903,0.1392148
1904,0.1393984
1905,0.139582
1906,0.1397656
1907,0.1399492
1908,0.1401328
1909,0.1403164
1910,0.1405
1911,0.1406836
1912,0.1408672
1913,0.1410508
1914,0.1412344
1915,0.141418
1916,0.1416016
1917,0.1417852
1918,0.1419688
1919,0.1421524
1920,0.142336
1921,0.1425196
1922,0.1427032
1923,0.1428868
1924,0.1430704
1925,0.143254
1926,0.1434376
1927,0.1436212
1928,0.1438048
1929,0.1439884
1930,0.144172
1931,0.1443556
1932,0.1445392
1933,0.1447228
1934,0.1449064
1935,0.14509
1936,0.1452736
1937,0.1454572
1938,0.1456408
1939,0.1458244
1940,0.146008
1941,0.1461916
1942,0.1463752
1943,0.1465588
1944,0.1467424
1945,0.146926
1946,0.1471096
1947,0.1472932
1948,0.1474768
1949,0.1476604
1950,0.147844
1951,0.1480276
1952,0.1482112
1953,0.1483948
1954,0.1485784
1955,0.148762
1956,0.1489456
1957,0.1491292
1958,0.1493128
1959,0.1494964
1960,0.14968
1961,0.1498636
1962,0.1500472
1963,0.1502308
1964,0.1504144
1965,0.150598
1966,0.1507816
1967,0.1509652
1968,0.1511488
1969,0.1513324
1970,0.151516
1971,0.1516996
1972,0.1518832
1973,0.1520668
1974,0.1522504
1975,0.152434
1976,0.1526176
1977,0.1528012
1978,0.1529848
1979,0.1531684
1980,0.153352
1981,0.1535356
1982,0.1537192
1983,0.1539028
1984,0.1540864
1985,0.15427
1986,0.1544536
1987,0.1546372
1988,0.1548208
1989,0.1550044
1990,0.155188
1991,0.1553716
1992,0.1555552
1993,0.1557388
1994,0.1559224
1995,0.156106
1996,0.1562896
1997,0.1564732
1998,0.1566568
1999,0.1568404
2000,0.157024
2001,0.1572076
2002,0.1573912
2003,0.1575748
2004,0.1577584
2005,0.157942
2006,0.1581256
2007,0.1583092
2008,0.1584928
2009,0.1586764
2010,0.15886
2011,0.1590436
2012,0.1592272
2013,0.1594108
2014,0.1595944
2015,0.159778
2016,0.1599616
2017,0.1601452
2018,0.1603288
2019,0.1605124
2020,0.160696
2021,0.1608796
2022,0.1610632
2023,0.1612468
2024,0.1614304
2025,0.161614
2026,0.1617976
2027,0.1619812
2028,0.1621648
2029,0.1623484
2030,0.162532
2031,0.1627156
2032,0.1628992
2033,0.1630828
2034,0.1632664
2035,0.16345
2036,0.1636336
2037,0.1638172
2038,0.1640008
2039,0.1641844
2040,0.164368
2041,0.1645516
2042,0.1647352
2043,0.1649188
2044,0.1651024
2045,0.165286
2046,0.1654696
2047,0.1656532
2048,0.1658368
2049,0.1660204
2050,0.166204
2051,0.1663876
2052,0.1665712
2053,0.1667548
2054,0.1669384
2055,0.167122
2056,0.1673056
2057,0.1674892
2058,0.1676728
2059,0.1678564
2060,0.16804
2061,0.1682236
2062,0.1684072
2063,0.1685908
2064,0.1687744
2065,0.168958
2066,0.1691416
2067,0.1693252
2068,0.1695088
2069,0.1696924
2070,0.169876
2071,0.1700596
2072,0.1702432
2073,0.1704268
2074,0.1706104
2075,0.170794
2076,0.1709776
2077,0.1711612
2078,0.1713448
2079,0.1715284
2080,0.171712
2081,0.1718956
2082,0.1720792
2083,0.1722628
2084,0.1724464
2085,0.17263
2086,0.1728136
2087,0.1729972
2088,0.1731808
2089,0.1733644
2090,0.173548
2091,0.1737316
2092,0.1739152
2093,0.1740988
2094,0.1742824
2095,0.174466
2096,0.1746496
2097,0.1748332
2098,0.1750168
2099,0.1752004
2100,0.175384
2101,0.1755676
2102,0.1757512
2103,0.1759348
2104,0.1761184
2105,0.176302
2106,0.1764856
2107,0.1766692
2108,0.1768528
2109,0.1770364
2110,0.17722
2111,0.1774036
2112,0.1775872
2113,0.1777708
2114,0.1779544
2115,0.178138
2116,0.1783216
2117,0.1785052
2118,0.1786888
2119,0.1788724
2120,0.179056
2121,0.1792396
2122,0.1794232
2123,0.1796068
2124,0.1797904
2125,0.179974
2126,0.1801576
2127,0.1803412
2128,0.1805248
2129,0.1807084
2130,0.180892
2131,0.1810756
2132,0.1812592
2133,0.1814428
2134,0.1816264
2135,0.18181
2136,0.1819936
2137,0.1821772
2138,0.1823608
2139,0.1825444
2140,0.182728
2141,0.1829116
2142,0.1830952
2143,0.1832788
2144,0.1834624
2145,0.183646
2146,0.1838296
2147,0.1840132
2148,0.1841968
2149,0.1843804
2150,0.184564
2151,0.1847476
2152,0.1849312
2153,0.1851148
2154,0.1852984
2155,0.185482
2156,0.1856656
2157,0.1858492
2158,0.1860328
2159,0.1862164
2160,0.1864
2161,0.1865836
2162,0.1867672
2163,0.1869508
2164,0.1871344
2165,0.187318
2166,0.1875016
2167,0.1876852
2168,0.1878688
2169,0.1880524
2170,0.188236
2171,0.1884196
2172,0.1886032
2173,0.1887868
2174,0.1889704
2175,0.189154
2176,0.1893376
2177,0.1895212
2178,0.1897048
2179,0.1898884
2180,0.190072
2181,0.1902556
2182,0.1904392
2183,0.1906228
2184,0.1908064
2185,0.19099
2186,0.1911736
2187,0.1913572
2188,0.1915408
2189,0.1917244
2190,0.191908
2191,0.1920916
2192,0.1922752
2193,0.1924588
2194,0.1926424
2195,0.192826
2196,0.1930096
2197,0.1931932
2198,0.1933768
2199,0.1935604
2200,0.193744
2201,0.1939276
2202,0.1941112
2203,0.1942948
2204,0.1944784
2205,0.194662
2206,0.1948456
2207,0.1950292
2208,0.1952128
2209,0.1953964
2210,0.19558
2211,0.1957636
2212,0.1959472
2213,0.1961308
2214,0.1963144
2215,0.196498
2216,0.1966816
2217,0.1968652
2218,0.1970488
2219,0.1972324
2220,0.197416
2221,0.1975996
2222,0.1977832
2223,0.1979668
2224,0.1981504
2225,0.198334
2226,0.1985176
2227,0.1987012
2228,0.1988848
2229,0.1990684
2230,0.199252
2231,0.1994356
2232,0.1996192
2233,0.1998028
2234,0.1999864
2235,0.20017
2236,0.2003536
2237,0.2005372
2238,0.2007208
2239,0.2009044
2240,0.201088
2241,0.2012716
2242,0.2014552
2243,0.2016388
2244,0.2018224
2245,0.202006
2246,0.2021896
2247,0.2023732
2248,0.2025568
2249,0.2027404
2250,0.202924
2251,0.2031076
2252,0.2032912
2253,0.2034748
2254,0.2036584
2255,0.203842
2256,0.2040256
2257,0.2042092
2258,0.2043928
2259,0.2045764
2260,0.20476
2261,0.2049436
2262,0.2051272
2263,0.2053108
2264,0.2054944
2265,0.205678
2266,0.2058616
2267,0.2060452
2268,0.2062288
2269,0.2064124
2270,0.206596
2271,0.2067796
2272,0.2069632
2273,0.2071468
2274,0.2073304
2275,0.207514
2276,0.2076976
2277,0.2078812
2278,0.2080648
2279,0.2082484
2280,0.208432
2281,0.2086156
2282,0.2087992
2283,0.2089828
2284,0.2091664
2285,0.20935
2286,0.2095336
2287,0.2097172
2288,0.2099008
2289,0.2100844
2290,0.210268
2291,0.2104516
2292,0.2106352
2293,0.2108188
2294,0.2110024
2295,0.211186
2296,0.2113696
2297,0.2115532
2298,0.2117368
2299,0.2119204
2300,0.212104
2301,0.2122876
2302,0.2124712
2303,0.2126548
2304,0.2128384
2305,0.213022
2306,0.2132056
2307,0.2133892
2308,0.2135728
2309,0.2137564
2310,0.21394
2311,0.2141236
2312,0.2143072
2313,0.2144908
2314,0.2146744
2315,0.214858
2316,0.2150416
2317,0.2152252
2318,0.2154088
2319,0.2155924
2320,0.215776
2321,0.2159596
2322,0.2161432
2323,0.2163268
2324,0.2165104
2325,0.216694
2326,0.2168776
2327,0.2170612
2328,0.2172448
2329,0.2174284
2330,0.217612
2331,0.2177956
2332,0.2179792
2333,0.2181628
2334,0.2183464
2335,0.21853
2336,0.2187136
2337,0.2188972
2338,0.2190808
2339,0.2192644
2340,0.219448
2341,0.2196316
2342,0.2198152
2343,0.2199988
2344,0.2201824
2345,0.220366
2346,0.2205496
2347,0.2207332
2348,0.2209168
2349,0.2211004
2350,0.221284
2351,0.2214676
2352,0.2216512
2353,0.2218348
2354,0.2220184
2355,0.222202
2356,0.2223856
2357,0.2225692
2358,0.2227528
2359,0.2229364
2360,0.22312
2361,0.2233036
2362,0.2234872
2363,0.2236708
2364,0.2238544
2365,0.224038
2366,0.2242216
2367,0.2244052
2368,0.2245888
2369,0.2247724
2370,0.224956
2371,0.2251396
2372,0.2253232
2373,0.2255068
2374,0.2256904
2375,0.225874
2376,0.2260576
2377,0.2262412
2378,0.2264248
2379,0.2266084
2380,0.226792
2381,0.2269756
2382,0.2271592
2383,0.2273428
2384,0.2275264
2385,0.22771
2386,0.2278936
2387,0.2280772
2388,0.2282608
2389,0.2284444
2390,0.228628
2391,0.2288116
2392,0.2289952
2393,0.2291788
2394,0.2293624
2395,0.229546
2396,0.2297296
2397,0.2299132
2398,0.2300968
2399,0.2302804
2400,0.230464
2401,0.2306476
2402,0.2308312
2403,0.2310148
2404,0.2311984
2405,0.231382
2406,0.2315656
2407,0.2317492
2408,0.2319328
2409,0.2321164
2410,0.2323
2411,0.2324836
2412,0.2326672
2413,0.2328508
2414,0.2330344
2415,0.233218
2416,0.2334016
2417,0.2335852
2418,0.2337688
2419,0.2339524
2420,0.234136
2421,0.2343196
2422,0.2345032
2423,0.2346868
2424,0.2348704
2425,0.235054
2426,0.2352376
2427,0.2354212
2428,0.2356048
2429,0.2357884
2430,0.235972
2431,0.2361556
2432,0.2363392
2433,0.2365228
2434,0.2367064
2435,0.23689
2436,0.2370736
2437,0.2372572
2438,0.2374408
2439,0.2376244
2440,0.237808
2441,0.2379916
2442,0.2381752
2443,0.2383588
2444,0.2385424
2445,0.238726
2446,0.2389096
2447,0.2390932
2448,0.2392768
2449,0.2394604
2450,0.239644
2451,0.2398276
2452,0.2400112
2453,0.2401948
2454,0.2403784
2455,0.240562
2456,0.2407456
2457,0.2409292
2458,0.2411128
2459,0.2412964
2460,0.24148
2461,0.2416636
2462,0.2418472
2463,0.2420308
2464,0.2422144
2465,0.242398
2466,0.2425816
2467,0.2427652
2468,0.2429488
2469,0.2431324
2470,0.243316
2471,0.2434996
2472,0.2436832
2473,0.2438668
2474,0.2440504
2475,0.244234
2476,0.2444176
2477,0.2446012
2478,0.2447848
2479,0.2449684
2480,0.245152
2481,0.2453356
2482,0.2455192
2483,0.2457028
2484,0.2458864
2485,0.24607
2486,0.2462536
2487,0.2464372
2488,0.2466208
2489,0.2468044
2490,0.246988
2491,0.2471716
2492,0.2473552
2493,0.2475388
2494,0.2477224
2495,0.247906
2496,0.2480896
2497,0.2482732
2498,0.2484568
2499,0.2486404
2500,0.248824
2501,0.2490076
2502,0.2491912
2503,0.2493748
2504,0.2495584
2505,0.249742
2506,0.2499256
2507,0.2501092
2508,0.2502928
2509,0.2504764
2510,0.25066
2511,0.2508436
2512,0.2510272
2513,0.2512108
2514,0.2513944
2515,0.251578
2516,0.2517616
2517,0.2519452
2518,0.2521288
2519,0.2523124
2520,0.252496
2521,0.2526796
2522,0.2528632
2523,0.2530468
2524,0.2532304
2525,0.253414
2526,0.2535976
2527,0.2537812
2528,0.2539648
2529,0.2541484
2530,0.254332
2531,0.2545156
2532,0.2546992
2533,0.2548828
2534,0.2550664
2535,0.25525
2536,0.2554336
2537,0.2556172
2538,0.2558008
2539,0.2559844
2540,0.256168
2541,0.2563516
2542,0.2565352
2543,0.2567188
2544,0.2569024
2545,0.257086
2546,0.2572696
2547,0.2574532
2548,0.2576368
2549,0.2578204
2550,0.258004
2551,0.2581876
2552,0.2583712
2553,0.2585548
2554,0.2587384
2555,0.258922
2556,0.2591056
2557,0.2592892
2558,0.2594728
2559,0.2596564
2560,0.25984
2561,0.2600236
2562,0.2602072
2563,0.2603908
2564,0.2605744
2565,0.260758
2566,0.2609416
2567,0.2611252
2568,0.2613088
2569,0.2614924
2570,0.261676
2571,0.2618596
2572,0.2620432
2573,0.2622268
2574,0.2624104
2575,0.262594
2576,0.2627776
2577,0.2629612
2578,0.2631448
2579,0.2633284
2580,0.263512
2581,0.2636956
2582,0.2638792
2583,0.2640628
2584,0.2642464
2585,0.26443
2586,0.2646136
2587,0.2647972
2588,0.2649808
2589,0.2651644
2590,0.265348
2591,0.2655316
2592,0.2657152
2593,0.2658988
2594,0.2660824
2595,0.266266
2596,0.2664496
2597,0.2666332
2598,0.2668168
2599,0.2670004
2600,0.267184
2601,0.2673676
2602,0.2675512
2603,0.2677348
2604,0.2679184
2605,0.268102
2606,0.2682856
2607,0.2684692
2608,0.2686528
2609,0.2688364
2610,0.26902
2611,0.2692036
2612,0.2693872
2613,0.2695708
2614,0.2697544
2615,0.269938
2616,0.2701216
2617,0.2703052
2618,0.2704888
2619,0.2706724
2620,0.270856
2621,0.2710396
2622,0.2712232
2623,0.2714068
2624,0.2715904
2625,0.271774
2626,0.2719576
2627,0.2721412
2628,0.2723248
2629,0.2725084
2630,0.272692
2631,0.2728756
2632,0.2730592
2633,0.2732428
2634,0.2734264
2635,0.27361
2636,0.2737936
2637,0.2739772
2638,0.2741608
2639,0.2743444
2640,0.274528
2641,0.2747116
2642,0.2748952
2643,0.2750788
2644,0.2752624
2645,0.275446
2646,0.2756296
2647,0.2758132
2648,0.2759968
2649,0.2761804
2650,0.276364
2651,0.2765476
2652,0.2767312
2653,0.2769148
2654,0.2770984
2655,0.277282
2656,0.2774656
2657,0.2776492
2658,0.2778328
2659,0.2780164
2660,0.2782
2661,0.2783836
2662,0.2785672
2663,0.2787508
2664,0.2789344
2665,0.279118
2666,0.2793016
2667,0.2794852
2668,0.2796688
2669,0.2798524
2670,0.280036
2671,0.2802196
2672,0.2804032
2673,0.2805868
2674,0.2807704
2675,0.280954
2676,0.2811376
2677,0.2813212
2678,0.2815048
2679,0.2816884
2680,0.281872
2681,0.2820556
2682,0.2822392
2683,0.2824228
2684,0.2826064
2685,0.28279
2686,0.2829736
2687,0.2831572
2688,0.2833408
2689,0.2835244
2690,0.283708
2691,0.2838916
2692,0.2840752
2693,0.2842588
2694,0.2844424
2695,0.284626
2696,0.2848096
2697,0.2849932
2698,0.2851768
2699,0.2853604
2700,0.285544
2701,0.2857276
2702,0.2859112
2703,0.2860948
2704,0.2862784
2705,0.286462
2706,0.2866456
2707,0.2868292
2708,0.2870128
2709,0.2871964
2710,0.28738
2711,0.2875636
2712,0.2877472
2713,0.2879308
2714,0.2881144
2715,0.288298
2716,0.2884816
2717,0.2886652
2718,0.2888488
2719,0.2890324
2720,0.289216
2721,0.2893996
2722,0.2895832
2723,0.2897668
2724,0.2899504
2725,0.290134
2726,0.2903176
2727,0.2905012
2728,0.2906848
2729,0.2908684
2730,0.291052
2731,0.2912356
2732,0.2914192
2733,0.2916028
2734,0.2917864
2735,0.29197
2736,0.2921536
2737,0.2923372
2738,0.2925208
2739,0.2927044
2740,0.292888
2741,0.2930716
2742,0.2932552
2743,0.2934388
2744,0.2936224
2745,0.293806
2746,0.2939896
2747,0.2941732
2748,0.2943568
2749,0.2945404
2750,0.294724
2751,0.2949076
2752,0.2950912
2753,0.2952748
2754,0.2954584
2755,0.295642
2756,0.2958256
2757,0.2960092
2758,0.2961928
2759,0.2963764
2760,0.29656
2761,0.2967436
2762,0.2969272
2763,0.2971108
2764,0.2972944
2765,0.297478
2766,0.2976616
2767,0.2978452
2768,0.2980288
2769,0.2982124
2770,0.298396
2771,0.2985796
2772,0.2987632
2773,0.2989468
2774,0.2991304
2775,0.299314
2776,0.2994976
2777,0.2996812
2778,0.2998648
2779,0.3000484
2780,0.300232
2781,0.3004156
2782,0.3005992
2783,0.3007828
2784,0.3009664
2785,0.30115
2786,0.3013336
2787,0.3015172
2788,0.3017008
2789,0.3018844
2790,0.302068
2791,0.3022516
2792,0.3024352
2793,0.3026188
2794,0.3028024
2795,0.302986
2796,0.3031696
2797,0.3033532
2798,0.3035368
2799,0.3037204
2800,0.303904
2801,0.3040876
2802,0.3042712
2803,0.3044548
2804,0.3046384
2805,0.304822
2806,0.3050056
2807,0.3051892
2808,0.3053728
2809,0.3055564
2810,0.30574
2811,0.3059236
2812,0.3061072
2813,0.3062908
2814,0.3064744
2815,0.306658
2816,0.3068416
2817,0.3070252
2818,0.3072088
2819,0.3073924
2820,0.307576
2821,0.3077596
2822,0.3079432
2823,0.3081268
2824,0.3083104
2825,0.308494
2826,0.3086776
2827,0.3088612
2828,0.3090448
2829,0.3092284
2830,0.309412
2831,0.3095956
2832,0.3097792
2833,0.3099628
2834,0.3101464
2835,0.31033
2836,0.3105136
2837,0.3106972
2838,0.3108808
2839,0.3110644
2840,0.311248
2841,0.3114316
2842,0.3116152
2843,0.3117988
2844,0.3119824
2845,0.312166
2846,0.3123496
2847,0.3125332
2848,0.3127168
2849,0.3129004
2850,0.313084
2851,0.3132676
2852,0.3134512
2853,0.3136348
2854,0.3138184
2855,0.314002
2856,0.3141856
2857,0.3143692
2858,0.3145528
2859,0.3147364
2860,0.31492
2861,0.3151036
2862,0.3152872
2863,0.3154708
2864,0.3156544
2865,0.315838
2866,0.3160216
2867,0.3162052
2868,0.3163888
2869,0.3165724
2870,0.316756
2871,0.3169396
2872,0.3171232
2873,0.3173068
2874,0.3174904
2875,0.317674
2876,0.3178576
2877,0.3180412
2878,0.3182248
2879,0.3184084
2880,0.318592
2881,0.3187756
2882,0.3189592
2883,0.3191428
2884,0.3193264
2885,0.31951
2886,0.3196936
2887,0.3198772
2888,0.3200608
2889,0.3202444
2890,0.320428
2891,0.3206116
2892,0.3207952
2893,0.3209788
2894,0.3211624
2895,0.321346
2896,0.3215296
2897,0.3217132
2898,0.3218968
2899,0.3220804
2900,0.322264
2901,0.3224476
2902,0.3226312
2903,0.3228148
2904,0.3229984
2905,0.323182
2906,0.3233656
2907,0.3235492
2908,0.3237328
2909,0.3239164
2910,0.3241
2911,0.3242836
2912,0.3244672
2913,0.3246508
2914,0.3248344
2915,0.325018
2916,0.3252016
2917,0.3253852
2918,0.3255688
2919,0.3257524
2920,0.325936
2921,0.3261196
2922,0.3263032
2923,0.3264868
2924,0.3266704
2925,0.326854
2926,0.3270376
2927,0.3272212
2928,0.3274048
2929,0.3275884
2930,0.327772
2931,0.3279556
2932,0.3281392
2933,0.3283228
2934,0.3285064
2935,0.32869
2936,0.3288736
2937,0.3290572
2938,0.3292408
2939,0.3294244
2940,0.329608
2941,0.3297916
2942,0.3299752
2943,0.3301588
2944,0.3303424
2945,0.330526
2946,0.3307096
2947,0.3308932
2948,0.3310768
2949,0.3312604
2950,0.331444
2951,0.3316276
2952,0.3318112
2953,0.3319948
2954,0.3321784
2955,0.332362
2956,0.3325456
2957,0.3327292
2958,0.3329128
2959,0.3330964
2960,0.33328
2961,0.3334636
2962,0.3336472
2963,0.3338308
2964,0.3340144
2965,0.334198
2966,0.3343816
2967,0.3345652
2968,0.3347488
2969,0.3349324
2970,0.335116
2971,0.3352996
2972,0.3354832
2973,0.3356668
2974,0.3358504
2975,0.336034
2976,0.3362176
2977,0.3364012
2978,0.3365848
2979,0.3367684
2980,0.336952
2981,0.3371356
2982,0.3373192
2983,0.3375028
2984,0.3376864
2985,0.33787
2986,0.3380536
2987,0.3382372
2988,0.3384208
2989,0.3386044
2990,0.338788
2991,0.3389716
2992,0.3391552
2993,0.3393388
2994,0.3395224
2995,0.339706
2996,0.3398896
2997,0.3400732
2998,0.3402568
2999,0.3404404
3000,0.340624
3001,0.3408076
3002,0.3409912
3003,0.3411748
