time,flow
4042,0.387958209231909
4043,0.388240432297792
4044,0.388522655363674
4045,0.388804878429557
4046,0.38908710149544
4047,0.389369324561322
4048,0.389651547627205
4049,0.389933770693088
4050,0.39021599375897
4051,0.390498216824853
4052,0.390780439890736
4053,0.391062662956618
4054,0.391344886022501
4055,0.391627109088384
4056,0.391909332154266
4057,0.392191555220149
4058,0.392473778286032
4059,0.392756001351914
4060,0.393038224417797
4061,0.39332044748368
4062,0.393602670549562
4063,0.393884893615445
4064,0.394167116681328
4065,0.394449339747211
4066,0.394731562813093
4067,0.395013785878976
4068,0.395296008944859
4069,0.395578232010741
4070,0.395860455076624
4071,0.396142678142507
4072,0.396424901208389
4073,0.396707124274272
4074,0.396989347340155
4075,0.397271570406037
4076,0.39755379347192
4077,0.397836016537803
4078,0.398118239603685
4079,0.398400462669568
4080,0.398682685735451
4081,0.398964908801333
4082,0.399247131867216
4083,0.399529354933099
4084,0.399811577998981
4085,0.400093801064864
4086,0.400376024130747
4087,0.40065824719663
4088,0.400940470262512
4089,0.401222693328395
4090,0.401504916394277
4091,0.40178713946016
4092,0.402069362526043
4093,0.402351585591925
4094,0.402633808657808
4095,0.402916031723691
4096,0.403198254789574
4097,0.403480477855456
4098,0.403762700921339
4099,0.404044923987222
4100,0.404327147053104
4101,0.404609370118987
4102,0.40489159318487
4103,0.405173816250752
4104,0.405456039316635
4105,0.405738262382518
4106,0.4060204854484
4107,0.406302708514283
4108,0.406584931580166
4109,0.406867154646049
4110,0.407149377711931
4111,0.407431600777814
4112,0.407713823843696
4113,0.407996046909579
4114,0.408278269975462
4115,0.408560493041344
4116,0.408842716107227
4117,0.40912493917311
4118,0.409407162238993
4119,0.409689385304875
4120,0.409971608370758
4121,0.410253831436641
4122,0.410536054502523
4123,0.410818277568406
4124,0.411100500634289
4125,0.411382723700171
4126,0.411664946766054
4127,0.411947169831937
4128,0.412229392897819
4129,0.412511615963702
4130,0.412793839029585
4131,0.413076062095467
4132,0.41335828516135
4133,0.413640508227233
4134,0.413922731293115
4135,0.414204954358998
4136,0.414487177424881
4137,0.414769400490763
4138,0.415051623556646
4139,0.415333846622529
4140,0.415616069688412
4141,0.415898292754294
4142,0.416180515820177
4143,0.41646273888606
4144,0.416744961951942
4145,0.417027185017825
4146,0.417309408083707
4147,0.41759163114959
4148,0.417873854215473
4149,0.418156077281356
4150,0.418438300347238
4151,0.418720523413121
4152,0.419002746479004
4153,0.419284969544886
4154,0.419567192610769
4155,0.419849415676652
4156,0.420131638742534
4157,0.420413861808417
4158,0.4206960848743
4159,0.420978307940182
4160,0.421260531006065
4161,0.421542754071948
4162,0.42182497713783
4163,0.422107200203713
4164,0.422389423269596
4165,0.422671646335478
4166,0.422953869401361
4167,0.423236092467244
4168,0.423518315533126
4169,0.423800538599009
4170,0.424082761664892
4171,0.424364984730775
4172,0.424647207796657
4173,0.42492943086254
4174,0.425211653928423
4175,0.425493876994305
4176,0.425776100060188
